id,POS,NodeType
58022,NOUN,synset
58023,NOUN,synset
58024,NOUN,synset
58025,NOUN,synset
58026,NOUN,synset
58027,NOUN,synset
58028,NOUN,synset
58029,NOUN,synset
58030,NOUN,synset
58031,NOUN,synset
58032,NOUN,synset
58033,NOUN,synset
58034,NOUN,synset
58035,NOUN,synset
58036,NOUN,synset
58037,NOUN,synset
58038,NOUN,synset
58039,NOUN,synset
58040,NOUN,synset
58041,NOUN,synset
58042,NOUN,synset
58043,NOUN,synset
58044,NOUN,synset
58045,NOUN,synset
58046,NOUN,synset
58047,NOUN,synset
58048,NOUN,synset
58049,NOUN,synset
58050,NOUN,synset
58051,NOUN,synset
58052,NOUN,synset
58053,NOUN,synset
58054,NOUN,synset
58055,NOUN,synset
58056,NOUN,synset
58057,NOUN,synset
58058,NOUN,synset
58059,NOUN,synset
58060,NOUN,synset
58061,NOUN,synset
58062,NOUN,synset
58063,NOUN,synset
58064,NOUN,synset
58065,NOUN,synset
58066,NOUN,synset
58067,NOUN,synset
58068,NOUN,synset
58069,NOUN,synset
58070,NOUN,synset
58071,NOUN,synset
58072,NOUN,synset
58073,NOUN,synset
58074,NOUN,synset
58075,NOUN,synset
58076,NOUN,synset
58077,NOUN,synset
58078,NOUN,synset
58079,NOUN,synset
58080,NOUN,synset
58081,NOUN,synset
58082,NOUN,synset
58083,NOUN,synset
58084,NOUN,synset
58085,NOUN,synset
58086,NOUN,synset
58087,NOUN,synset
58088,NOUN,synset
58089,NOUN,synset
58090,NOUN,synset
58091,NOUN,synset
58092,NOUN,synset
58093,NOUN,synset
58094,NOUN,synset
58095,NOUN,synset
58096,NOUN,synset
58097,NOUN,synset
58098,NOUN,synset
58099,NOUN,synset
58100,NOUN,synset
58101,NOUN,synset
58102,NOUN,synset
58103,NOUN,synset
58104,NOUN,synset
58105,NOUN,synset
58106,NOUN,synset
58107,NOUN,synset
58108,NOUN,synset
58109,NOUN,synset
58110,NOUN,synset
58111,NOUN,synset
58112,NOUN,synset
58113,NOUN,synset
58114,NOUN,synset
58115,NOUN,synset
58116,NOUN,synset
58117,NOUN,synset
58118,NOUN,synset
58119,NOUN,synset
58120,NOUN,synset
58121,NOUN,synset
58122,NOUN,synset
58123,NOUN,synset
58124,NOUN,synset
58125,NOUN,synset
58126,NOUN,synset
58127,NOUN,synset
58128,NOUN,synset
58129,NOUN,synset
58130,NOUN,synset
58131,NOUN,synset
58132,NOUN,synset
58133,NOUN,synset
58134,NOUN,synset
58135,NOUN,synset
58136,NOUN,synset
58137,NOUN,synset
58138,NOUN,synset
58139,NOUN,synset
58140,NOUN,synset
58141,NOUN,synset
58142,NOUN,synset
58143,NOUN,synset
58144,NOUN,synset
58145,NOUN,synset
58146,NOUN,synset
58147,NOUN,synset
58148,NOUN,synset
58149,NOUN,synset
58150,NOUN,synset
58151,NOUN,synset
58152,NOUN,synset
58153,NOUN,synset
58154,NOUN,synset
58155,NOUN,synset
58156,NOUN,synset
58157,NOUN,synset
58158,NOUN,synset
58159,NOUN,synset
58160,NOUN,synset
58161,NOUN,synset
58162,NOUN,synset
58163,NOUN,synset
58164,NOUN,synset
58165,NOUN,synset
58166,NOUN,synset
58167,NOUN,synset
58168,NOUN,synset
58169,NOUN,synset
58170,NOUN,synset
58171,NOUN,synset
58172,NOUN,synset
58173,NOUN,synset
58174,NOUN,synset
58175,NOUN,synset
58176,NOUN,synset
58177,NOUN,synset
58178,NOUN,synset
58179,NOUN,synset
58180,NOUN,synset
58181,NOUN,synset
58182,NOUN,synset
58183,NOUN,synset
58184,NOUN,synset
58185,NOUN,synset
58186,NOUN,synset
58187,NOUN,synset
58188,NOUN,synset
58189,NOUN,synset
58190,NOUN,synset
58191,NOUN,synset
58192,NOUN,synset
58193,NOUN,synset
58194,NOUN,synset
58195,NOUN,synset
58196,NOUN,synset
58197,NOUN,synset
58198,NOUN,synset
58199,NOUN,synset
58200,NOUN,synset
58201,NOUN,synset
58202,NOUN,synset
58203,NOUN,synset
58204,NOUN,synset
58205,NOUN,synset
58206,NOUN,synset
58207,NOUN,synset
58208,NOUN,synset
58209,NOUN,synset
58210,NOUN,synset
58211,NOUN,synset
58212,NOUN,synset
58213,NOUN,synset
58214,NOUN,synset
58215,NOUN,synset
58216,NOUN,synset
58217,NOUN,synset
58218,NOUN,synset
58219,NOUN,synset
58220,NOUN,synset
58221,NOUN,synset
58222,NOUN,synset
58223,NOUN,synset
58224,NOUN,synset
58225,NOUN,synset
58226,NOUN,synset
58227,NOUN,synset
58228,NOUN,synset
58229,NOUN,synset
58230,NOUN,synset
58231,NOUN,synset
58232,NOUN,synset
58233,NOUN,synset
58234,NOUN,synset
58235,NOUN,synset
58236,NOUN,synset
58237,NOUN,synset
58238,NOUN,synset
58239,NOUN,synset
58240,NOUN,synset
58241,NOUN,synset
58242,NOUN,synset
58243,NOUN,synset
58244,NOUN,synset
58245,NOUN,synset
58246,NOUN,synset
58247,NOUN,synset
58248,NOUN,synset
58249,NOUN,synset
58250,NOUN,synset
58251,NOUN,synset
58252,NOUN,synset
58253,NOUN,synset
58254,NOUN,synset
58255,NOUN,synset
58256,NOUN,synset
58257,NOUN,synset
58258,NOUN,synset
58259,NOUN,synset
58260,NOUN,synset
58261,NOUN,synset
58262,NOUN,synset
58263,NOUN,synset
58264,NOUN,synset
58265,NOUN,synset
58266,NOUN,synset
58267,NOUN,synset
58268,NOUN,synset
58269,NOUN,synset
58270,NOUN,synset
58271,NOUN,synset
58272,NOUN,synset
58273,NOUN,synset
58274,NOUN,synset
58275,NOUN,synset
58276,NOUN,synset
58277,NOUN,synset
58278,NOUN,synset
58279,NOUN,synset
58280,NOUN,synset
58281,NOUN,synset
58282,NOUN,synset
58283,NOUN,synset
58284,NOUN,synset
58285,NOUN,synset
58286,NOUN,synset
58287,NOUN,synset
58288,NOUN,synset
58289,NOUN,synset
58290,NOUN,synset
58291,NOUN,synset
58292,NOUN,synset
58293,NOUN,synset
58294,NOUN,synset
58295,NOUN,synset
58296,NOUN,synset
58297,NOUN,synset
58298,NOUN,synset
58299,NOUN,synset
58300,NOUN,synset
58301,NOUN,synset
58302,NOUN,synset
58303,NOUN,synset
58304,NOUN,synset
58305,NOUN,synset
58306,NOUN,synset
58307,NOUN,synset
58308,NOUN,synset
58309,NOUN,synset
58310,NOUN,synset
58311,NOUN,synset
58312,NOUN,synset
58313,NOUN,synset
58314,NOUN,synset
58315,NOUN,synset
58316,NOUN,synset
58317,NOUN,synset
58318,NOUN,synset
58319,NOUN,synset
58320,NOUN,synset
58321,NOUN,synset
58322,NOUN,synset
58323,NOUN,synset
58324,NOUN,synset
58325,NOUN,synset
58326,NOUN,synset
58327,NOUN,synset
58328,NOUN,synset
58329,NOUN,synset
58330,NOUN,synset
58331,NOUN,synset
58332,NOUN,synset
58333,NOUN,synset
58334,NOUN,synset
58335,NOUN,synset
58336,NOUN,synset
58337,NOUN,synset
58338,NOUN,synset
58339,NOUN,synset
58340,NOUN,synset
58341,NOUN,synset
58342,NOUN,synset
58343,NOUN,synset
58344,NOUN,synset
58345,NOUN,synset
58346,NOUN,synset
58347,NOUN,synset
58348,NOUN,synset
58349,NOUN,synset
58350,NOUN,synset
58351,NOUN,synset
58352,NOUN,synset
58353,NOUN,synset
58354,NOUN,synset
58355,NOUN,synset
58356,NOUN,synset
58357,NOUN,synset
58358,NOUN,synset
58359,NOUN,synset
58360,NOUN,synset
58361,NOUN,synset
58362,NOUN,synset
58363,NOUN,synset
58364,NOUN,synset
58365,NOUN,synset
58366,NOUN,synset
58367,NOUN,synset
58368,NOUN,synset
58369,NOUN,synset
58370,NOUN,synset
58371,NOUN,synset
58372,NOUN,synset
58373,NOUN,synset
58374,NOUN,synset
58375,NOUN,synset
58376,NOUN,synset
58377,NOUN,synset
58378,NOUN,synset
58379,NOUN,synset
58380,NOUN,synset
58381,NOUN,synset
58382,NOUN,synset
58383,NOUN,synset
58384,NOUN,synset
58385,NOUN,synset
58386,NOUN,synset
58387,NOUN,synset
58388,NOUN,synset
58389,NOUN,synset
58390,NOUN,synset
58391,NOUN,synset
58392,NOUN,synset
58393,NOUN,synset
58394,NOUN,synset
58395,NOUN,synset
58396,NOUN,synset
58397,NOUN,synset
58398,NOUN,synset
58399,NOUN,synset
58400,NOUN,synset
58401,NOUN,synset
58402,NOUN,synset
58403,NOUN,synset
58404,NOUN,synset
58405,NOUN,synset
58406,NOUN,synset
58407,NOUN,synset
58408,NOUN,synset
58409,NOUN,synset
58410,NOUN,synset
58411,NOUN,synset
58412,NOUN,synset
58413,NOUN,synset
58414,NOUN,synset
58415,NOUN,synset
58416,NOUN,synset
58417,NOUN,synset
58418,NOUN,synset
58419,NOUN,synset
58420,NOUN,synset
58421,NOUN,synset
58422,NOUN,synset
58423,NOUN,synset
58424,NOUN,synset
58425,NOUN,synset
58426,NOUN,synset
58427,NOUN,synset
58428,NOUN,synset
58429,NOUN,synset
58430,NOUN,synset
58431,NOUN,synset
58432,NOUN,synset
58433,NOUN,synset
58434,NOUN,synset
58435,NOUN,synset
58436,NOUN,synset
58437,NOUN,synset
58438,NOUN,synset
58439,NOUN,synset
58440,NOUN,synset
58441,NOUN,synset
58442,NOUN,synset
58443,NOUN,synset
58444,NOUN,synset
58445,NOUN,synset
58446,NOUN,synset
58447,NOUN,synset
58448,NOUN,synset
58449,NOUN,synset
58450,NOUN,synset
58451,NOUN,synset
58452,NOUN,synset
58453,NOUN,synset
58454,NOUN,synset
58455,NOUN,synset
58456,NOUN,synset
58457,NOUN,synset
58458,NOUN,synset
58459,NOUN,synset
58460,NOUN,synset
58461,NOUN,synset
58462,NOUN,synset
58463,NOUN,synset
58464,NOUN,synset
58465,NOUN,synset
58466,NOUN,synset
58467,NOUN,synset
58468,NOUN,synset
58469,NOUN,synset
58470,NOUN,synset
58471,NOUN,synset
58472,NOUN,synset
58473,NOUN,synset
58474,NOUN,synset
58475,NOUN,synset
58476,NOUN,synset
58477,NOUN,synset
58478,NOUN,synset
58479,NOUN,synset
58480,NOUN,synset
58481,NOUN,synset
58482,NOUN,synset
58483,NOUN,synset
58484,NOUN,synset
58485,NOUN,synset
58486,NOUN,synset
58487,NOUN,synset
58488,NOUN,synset
58489,NOUN,synset
58490,NOUN,synset
58491,NOUN,synset
58492,NOUN,synset
58493,NOUN,synset
58494,NOUN,synset
58495,NOUN,synset
58496,NOUN,synset
58497,NOUN,synset
58498,NOUN,synset
58499,NOUN,synset
58500,NOUN,synset
58501,NOUN,synset
58502,NOUN,synset
58503,NOUN,synset
58504,NOUN,synset
58505,NOUN,synset
58506,NOUN,synset
58507,NOUN,synset
58508,NOUN,synset
58509,NOUN,synset
58510,NOUN,synset
58511,NOUN,synset
58512,NOUN,synset
58513,NOUN,synset
58514,NOUN,synset
58515,NOUN,synset
58516,NOUN,synset
58517,NOUN,synset
58518,NOUN,synset
58519,NOUN,synset
58520,NOUN,synset
58521,NOUN,synset
58522,NOUN,synset
58523,NOUN,synset
58524,NOUN,synset
58525,NOUN,synset
58526,NOUN,synset
58527,NOUN,synset
58528,NOUN,synset
58529,NOUN,synset
58530,NOUN,synset
58531,NOUN,synset
58532,NOUN,synset
58533,NOUN,synset
58534,NOUN,synset
58535,NOUN,synset
58536,NOUN,synset
58537,NOUN,synset
58538,NOUN,synset
58539,NOUN,synset
58540,NOUN,synset
58541,NOUN,synset
58542,NOUN,synset
58543,NOUN,synset
58544,NOUN,synset
58545,NOUN,synset
58546,NOUN,synset
58547,NOUN,synset
58548,NOUN,synset
58549,NOUN,synset
58550,NOUN,synset
58551,NOUN,synset
58552,NOUN,synset
58553,NOUN,synset
58554,NOUN,synset
58555,NOUN,synset
58556,NOUN,synset
58557,NOUN,synset
58558,NOUN,synset
58559,NOUN,synset
58560,NOUN,synset
58561,NOUN,synset
58562,NOUN,synset
58563,NOUN,synset
58564,NOUN,synset
58565,NOUN,synset
58566,NOUN,synset
58567,NOUN,synset
58568,NOUN,synset
58569,NOUN,synset
58570,NOUN,synset
58571,NOUN,synset
58572,NOUN,synset
58573,NOUN,synset
58574,NOUN,synset
58575,NOUN,synset
58576,NOUN,synset
58577,NOUN,synset
58578,NOUN,synset
58579,NOUN,synset
58580,NOUN,synset
58581,NOUN,synset
58582,NOUN,synset
58583,NOUN,synset
58584,NOUN,synset
58585,NOUN,synset
58586,NOUN,synset
58587,NOUN,synset
58588,NOUN,synset
58589,NOUN,synset
58590,NOUN,synset
58591,NOUN,synset
58592,NOUN,synset
58593,NOUN,synset
58594,NOUN,synset
58595,NOUN,synset
58596,NOUN,synset
58597,NOUN,synset
58598,NOUN,synset
58599,NOUN,synset
58600,NOUN,synset
58601,NOUN,synset
58602,NOUN,synset
58603,NOUN,synset
58604,NOUN,synset
58605,NOUN,synset
58606,NOUN,synset
58607,NOUN,synset
58608,NOUN,synset
58609,NOUN,synset
58610,NOUN,synset
58611,NOUN,synset
58612,NOUN,synset
58613,NOUN,synset
58614,NOUN,synset
58615,NOUN,synset
58616,NOUN,synset
58617,NOUN,synset
58618,NOUN,synset
58619,NOUN,synset
58620,NOUN,synset
58621,NOUN,synset
58622,NOUN,synset
58623,NOUN,synset
58624,NOUN,synset
58625,NOUN,synset
58626,NOUN,synset
58627,NOUN,synset
58628,NOUN,synset
58629,NOUN,synset
58630,NOUN,synset
58631,NOUN,synset
58632,NOUN,synset
58633,NOUN,synset
58634,NOUN,synset
58635,NOUN,synset
58636,NOUN,synset
58637,NOUN,synset
58638,NOUN,synset
58639,NOUN,synset
58640,NOUN,synset
58641,NOUN,synset
58642,NOUN,synset
58643,NOUN,synset
58644,NOUN,synset
58645,NOUN,synset
58646,NOUN,synset
58647,NOUN,synset
58648,NOUN,synset
58649,NOUN,synset
58650,NOUN,synset
58651,NOUN,synset
58652,NOUN,synset
58653,NOUN,synset
58654,NOUN,synset
58655,NOUN,synset
58656,NOUN,synset
58657,NOUN,synset
58658,NOUN,synset
58659,NOUN,synset
58660,NOUN,synset
58661,NOUN,synset
58662,NOUN,synset
58663,NOUN,synset
58664,NOUN,synset
58665,NOUN,synset
58666,NOUN,synset
58667,NOUN,synset
58668,NOUN,synset
58669,NOUN,synset
58670,NOUN,synset
58671,NOUN,synset
58672,NOUN,synset
58673,NOUN,synset
58674,NOUN,synset
58675,NOUN,synset
58676,NOUN,synset
58677,NOUN,synset
58678,NOUN,synset
58679,NOUN,synset
58680,NOUN,synset
58681,NOUN,synset
58682,NOUN,synset
58683,NOUN,synset
58684,NOUN,synset
58685,NOUN,synset
58686,NOUN,synset
58687,NOUN,synset
58688,NOUN,synset
58689,NOUN,synset
58690,NOUN,synset
58691,NOUN,synset
58692,NOUN,synset
58693,NOUN,synset
58694,NOUN,synset
58695,NOUN,synset
58696,NOUN,synset
58697,NOUN,synset
58698,NOUN,synset
58699,NOUN,synset
58700,NOUN,synset
58701,NOUN,synset
58702,NOUN,synset
58703,NOUN,synset
58704,NOUN,synset
58705,NOUN,synset
58706,NOUN,synset
58707,NOUN,synset
58708,NOUN,synset
58709,NOUN,synset
58710,NOUN,synset
58711,NOUN,synset
58712,NOUN,synset
58713,NOUN,synset
58714,NOUN,synset
58715,NOUN,synset
58716,NOUN,synset
58717,NOUN,synset
58718,NOUN,synset
58719,NOUN,synset
58720,NOUN,synset
58721,NOUN,synset
58722,NOUN,synset
58723,NOUN,synset
58724,NOUN,synset
58725,NOUN,synset
58726,NOUN,synset
58727,NOUN,synset
58728,NOUN,synset
58729,NOUN,synset
58730,NOUN,synset
58731,NOUN,synset
58732,NOUN,synset
58733,NOUN,synset
58734,NOUN,synset
58735,NOUN,synset
58736,NOUN,synset
58737,NOUN,synset
58738,NOUN,synset
58739,NOUN,synset
58740,NOUN,synset
58741,NOUN,synset
58742,NOUN,synset
58743,NOUN,synset
58744,NOUN,synset
58745,NOUN,synset
58746,NOUN,synset
58747,NOUN,synset
58748,NOUN,synset
58749,NOUN,synset
58750,NOUN,synset
58751,NOUN,synset
58752,NOUN,synset
58753,NOUN,synset
58754,NOUN,synset
58755,NOUN,synset
58756,NOUN,synset
58757,NOUN,synset
58758,NOUN,synset
58759,NOUN,synset
58760,NOUN,synset
58761,NOUN,synset
58762,NOUN,synset
58763,NOUN,synset
58764,NOUN,synset
58765,NOUN,synset
58766,NOUN,synset
58767,NOUN,synset
58768,NOUN,synset
58769,NOUN,synset
58770,NOUN,synset
58771,NOUN,synset
58772,NOUN,synset
58773,NOUN,synset
58774,NOUN,synset
58775,NOUN,synset
58776,NOUN,synset
58777,NOUN,synset
58778,NOUN,synset
58779,NOUN,synset
58780,NOUN,synset
58781,NOUN,synset
58782,NOUN,synset
58783,NOUN,synset
58784,NOUN,synset
58785,NOUN,synset
58786,NOUN,synset
58787,NOUN,synset
58788,NOUN,synset
58789,NOUN,synset
58790,NOUN,synset
58791,NOUN,synset
58792,NOUN,synset
58793,NOUN,synset
58794,NOUN,synset
58795,NOUN,synset
58796,NOUN,synset
58797,NOUN,synset
58798,NOUN,synset
58799,NOUN,synset
58800,NOUN,synset
58801,NOUN,synset
58802,NOUN,synset
58803,NOUN,synset
58804,NOUN,synset
58805,NOUN,synset
58806,NOUN,synset
58807,NOUN,synset
58808,NOUN,synset
58809,NOUN,synset
58810,NOUN,synset
58811,NOUN,synset
58812,NOUN,synset
58813,NOUN,synset
58814,NOUN,synset
58815,NOUN,synset
58816,NOUN,synset
58817,NOUN,synset
58818,NOUN,synset
58819,NOUN,synset
58820,NOUN,synset
58821,NOUN,synset
58822,NOUN,synset
58823,NOUN,synset
58824,NOUN,synset
58825,NOUN,synset
58826,NOUN,synset
58827,NOUN,synset
58828,NOUN,synset
58829,NOUN,synset
58830,NOUN,synset
58831,NOUN,synset
58832,NOUN,synset
58833,NOUN,synset
58834,NOUN,synset
58835,NOUN,synset
58836,NOUN,synset
58837,NOUN,synset
58838,NOUN,synset
58839,NOUN,synset
58840,NOUN,synset
58841,NOUN,synset
58842,NOUN,synset
58843,NOUN,synset
58844,NOUN,synset
58845,NOUN,synset
58846,NOUN,synset
58847,NOUN,synset
58848,NOUN,synset
58849,NOUN,synset
58850,NOUN,synset
58851,NOUN,synset
58852,NOUN,synset
58853,NOUN,synset
58854,NOUN,synset
58855,NOUN,synset
58856,NOUN,synset
58857,NOUN,synset
58858,NOUN,synset
58859,NOUN,synset
58860,NOUN,synset
58861,NOUN,synset
58862,NOUN,synset
58863,NOUN,synset
58864,NOUN,synset
58865,NOUN,synset
58866,NOUN,synset
58867,NOUN,synset
58868,NOUN,synset
58869,NOUN,synset
58870,NOUN,synset
58871,NOUN,synset
58872,NOUN,synset
58873,NOUN,synset
58874,NOUN,synset
58875,NOUN,synset
58876,NOUN,synset
58877,NOUN,synset
58878,NOUN,synset
58879,NOUN,synset
58880,NOUN,synset
58881,NOUN,synset
58882,NOUN,synset
58883,NOUN,synset
58884,NOUN,synset
58885,NOUN,synset
58886,NOUN,synset
58887,NOUN,synset
58888,NOUN,synset
58889,NOUN,synset
58890,NOUN,synset
58891,NOUN,synset
58892,NOUN,synset
58893,NOUN,synset
58894,NOUN,synset
58895,NOUN,synset
58896,NOUN,synset
58897,NOUN,synset
58898,NOUN,synset
58899,NOUN,synset
58900,NOUN,synset
58901,NOUN,synset
58902,NOUN,synset
58903,NOUN,synset
58904,NOUN,synset
58905,NOUN,synset
58906,NOUN,synset
58907,NOUN,synset
58908,NOUN,synset
58909,NOUN,synset
58910,NOUN,synset
58911,NOUN,synset
58912,NOUN,synset
58913,NOUN,synset
58914,NOUN,synset
58915,NOUN,synset
58916,NOUN,synset
58917,NOUN,synset
58918,NOUN,synset
58919,NOUN,synset
58920,NOUN,synset
58921,NOUN,synset
58922,NOUN,synset
58923,NOUN,synset
58924,NOUN,synset
58925,NOUN,synset
58926,NOUN,synset
58927,NOUN,synset
58928,NOUN,synset
58929,NOUN,synset
58930,NOUN,synset
58931,NOUN,synset
58932,NOUN,synset
58933,NOUN,synset
58934,NOUN,synset
58935,NOUN,synset
58936,NOUN,synset
58937,NOUN,synset
58938,NOUN,synset
58939,NOUN,synset
58940,NOUN,synset
58941,NOUN,synset
58942,NOUN,synset
58943,NOUN,synset
58944,NOUN,synset
58945,NOUN,synset
58946,NOUN,synset
58947,NOUN,synset
58948,NOUN,synset
58949,NOUN,synset
58950,NOUN,synset
58951,NOUN,synset
58952,NOUN,synset
58953,NOUN,synset
58954,NOUN,synset
58955,NOUN,synset
58956,NOUN,synset
58957,NOUN,synset
58958,NOUN,synset
58959,NOUN,synset
58960,NOUN,synset
58961,NOUN,synset
58962,NOUN,synset
58963,NOUN,synset
58964,NOUN,synset
58965,NOUN,synset
58966,NOUN,synset
58967,NOUN,synset
58968,NOUN,synset
58969,NOUN,synset
58970,NOUN,synset
58971,NOUN,synset
58972,NOUN,synset
58973,NOUN,synset
58974,NOUN,synset
58975,NOUN,synset
58976,NOUN,synset
58977,NOUN,synset
58978,NOUN,synset
58979,NOUN,synset
58980,NOUN,synset
58981,NOUN,synset
58982,NOUN,synset
58983,NOUN,synset
58984,NOUN,synset
58985,NOUN,synset
58986,NOUN,synset
58987,NOUN,synset
58988,NOUN,synset
58989,NOUN,synset
58990,NOUN,synset
58991,NOUN,synset
58992,NOUN,synset
58993,NOUN,synset
58994,NOUN,synset
58995,NOUN,synset
58996,NOUN,synset
58997,NOUN,synset
58998,NOUN,synset
58999,NOUN,synset
59000,NOUN,synset
59001,NOUN,synset
59002,NOUN,synset
59003,NOUN,synset
59004,NOUN,synset
59005,NOUN,synset
59006,NOUN,synset
59007,NOUN,synset
59008,NOUN,synset
59009,NOUN,synset
59010,NOUN,synset
59011,NOUN,synset
59012,NOUN,synset
59013,NOUN,synset
59014,NOUN,synset
59015,NOUN,synset
59016,NOUN,synset
59017,NOUN,synset
59018,NOUN,synset
59019,NOUN,synset
59020,NOUN,synset
59021,NOUN,synset
59022,NOUN,synset
59023,NOUN,synset
59024,NOUN,synset
59025,NOUN,synset
59026,NOUN,synset
59027,NOUN,synset
59028,NOUN,synset
59029,NOUN,synset
59030,NOUN,synset
59031,NOUN,synset
59032,NOUN,synset
59033,NOUN,synset
59034,NOUN,synset
59035,NOUN,synset
59036,NOUN,synset
59037,NOUN,synset
59038,NOUN,synset
59039,NOUN,synset
59040,NOUN,synset
59041,NOUN,synset
59042,NOUN,synset
59043,NOUN,synset
59044,NOUN,synset
59045,NOUN,synset
59046,NOUN,synset
59047,NOUN,synset
59048,NOUN,synset
59049,NOUN,synset
59050,NOUN,synset
59051,NOUN,synset
59052,NOUN,synset
59053,NOUN,synset
59054,NOUN,synset
59055,NOUN,synset
59056,NOUN,synset
59057,NOUN,synset
59058,NOUN,synset
59059,NOUN,synset
59060,NOUN,synset
59061,NOUN,synset
59062,NOUN,synset
59063,NOUN,synset
59064,NOUN,synset
59065,NOUN,synset
59066,NOUN,synset
59067,NOUN,synset
59068,NOUN,synset
59069,NOUN,synset
59070,NOUN,synset
59071,NOUN,synset
59072,NOUN,synset
59073,NOUN,synset
59074,NOUN,synset
59075,NOUN,synset
59076,NOUN,synset
59077,NOUN,synset
59078,NOUN,synset
59079,NOUN,synset
59080,NOUN,synset
59081,NOUN,synset
59082,NOUN,synset
59083,NOUN,synset
59084,NOUN,synset
59085,NOUN,synset
59086,NOUN,synset
59087,NOUN,synset
59088,NOUN,synset
59089,NOUN,synset
59090,NOUN,synset
59091,NOUN,synset
59092,NOUN,synset
59093,NOUN,synset
59094,NOUN,synset
59095,NOUN,synset
59096,NOUN,synset
59097,NOUN,synset
59098,NOUN,synset
59099,NOUN,synset
59100,NOUN,synset
59101,NOUN,synset
59102,NOUN,synset
59103,NOUN,synset
59104,NOUN,synset
59105,NOUN,synset
59106,NOUN,synset
59107,NOUN,synset
59108,NOUN,synset
59109,NOUN,synset
59110,NOUN,synset
59111,NOUN,synset
59112,NOUN,synset
59113,NOUN,synset
59114,NOUN,synset
59115,NOUN,synset
59116,NOUN,synset
59117,NOUN,synset
59118,NOUN,synset
59119,NOUN,synset
59120,NOUN,synset
59121,NOUN,synset
59122,NOUN,synset
59123,NOUN,synset
59124,NOUN,synset
59125,NOUN,synset
59126,NOUN,synset
59127,NOUN,synset
59128,NOUN,synset
59129,NOUN,synset
59130,NOUN,synset
59131,NOUN,synset
59132,NOUN,synset
59133,NOUN,synset
59134,NOUN,synset
59135,NOUN,synset
59136,NOUN,synset
59137,NOUN,synset
59138,NOUN,synset
59139,NOUN,synset
59140,NOUN,synset
59141,NOUN,synset
59142,NOUN,synset
59143,NOUN,synset
59144,NOUN,synset
59145,NOUN,synset
59146,NOUN,synset
59147,NOUN,synset
59148,NOUN,synset
59149,NOUN,synset
59150,NOUN,synset
59151,NOUN,synset
59152,NOUN,synset
59153,NOUN,synset
59154,NOUN,synset
59155,NOUN,synset
59156,NOUN,synset
59157,NOUN,synset
59158,NOUN,synset
59159,NOUN,synset
59160,NOUN,synset
59161,NOUN,synset
59162,NOUN,synset
59163,NOUN,synset
59164,NOUN,synset
59165,NOUN,synset
59166,NOUN,synset
59167,NOUN,synset
59168,NOUN,synset
59169,NOUN,synset
59170,NOUN,synset
59171,NOUN,synset
59172,NOUN,synset
59173,NOUN,synset
59174,NOUN,synset
59175,NOUN,synset
59176,NOUN,synset
59177,NOUN,synset
59178,NOUN,synset
59179,NOUN,synset
59180,NOUN,synset
59181,NOUN,synset
59182,NOUN,synset
59183,NOUN,synset
59184,NOUN,synset
59185,NOUN,synset
59186,NOUN,synset
59187,NOUN,synset
59188,NOUN,synset
59189,NOUN,synset
59190,NOUN,synset
59191,NOUN,synset
59192,NOUN,synset
59193,NOUN,synset
59194,NOUN,synset
59195,NOUN,synset
59196,NOUN,synset
59197,NOUN,synset
59198,NOUN,synset
59199,NOUN,synset
59200,NOUN,synset
59201,NOUN,synset
59202,NOUN,synset
59203,NOUN,synset
59204,NOUN,synset
59205,NOUN,synset
59206,NOUN,synset
59207,NOUN,synset
59208,NOUN,synset
59209,NOUN,synset
59210,NOUN,synset
59211,NOUN,synset
59212,NOUN,synset
59213,NOUN,synset
59214,NOUN,synset
59215,NOUN,synset
59216,NOUN,synset
59217,NOUN,synset
59218,NOUN,synset
59219,NOUN,synset
59220,NOUN,synset
59221,NOUN,synset
59222,NOUN,synset
59223,NOUN,synset
59224,NOUN,synset
59225,NOUN,synset
59226,NOUN,synset
59227,NOUN,synset
59228,NOUN,synset
59229,NOUN,synset
59230,NOUN,synset
59231,NOUN,synset
59232,NOUN,synset
59233,NOUN,synset
59234,NOUN,synset
59235,NOUN,synset
59236,NOUN,synset
59237,NOUN,synset
59238,NOUN,synset
59239,NOUN,synset
59240,NOUN,synset
59241,NOUN,synset
59242,NOUN,synset
59243,NOUN,synset
59244,NOUN,synset
59245,NOUN,synset
59246,NOUN,synset
59247,NOUN,synset
59248,NOUN,synset
59249,NOUN,synset
59250,NOUN,synset
59251,NOUN,synset
59252,NOUN,synset
59253,NOUN,synset
59254,NOUN,synset
59255,NOUN,synset
59256,NOUN,synset
59257,NOUN,synset
59258,NOUN,synset
59259,NOUN,synset
59260,NOUN,synset
59261,NOUN,synset
59262,NOUN,synset
59263,NOUN,synset
59264,NOUN,synset
59265,NOUN,synset
59266,NOUN,synset
59267,NOUN,synset
59268,NOUN,synset
59269,NOUN,synset
59270,NOUN,synset
59271,NOUN,synset
59272,NOUN,synset
59273,NOUN,synset
59274,NOUN,synset
59275,NOUN,synset
59276,NOUN,synset
59277,NOUN,synset
59278,NOUN,synset
59279,NOUN,synset
59280,NOUN,synset
59281,NOUN,synset
59282,NOUN,synset
59283,NOUN,synset
59284,NOUN,synset
59285,NOUN,synset
59286,NOUN,synset
59287,NOUN,synset
59288,NOUN,synset
59289,NOUN,synset
59290,NOUN,synset
59291,NOUN,synset
59292,NOUN,synset
